n	Session	wfm.seconds.Elapsed	wfm.mac_addr.Mac	wfm.mac_addr.Essid	wfm.mac_addr.Frequency	wfm.mac_addr.Auth	wfm.mac_addr.Extra	wfm.snr
302	4608	1411812238	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-81
303	4608	1411812238	0015c72a5e21	feup.conferencias	2412	Open		-77
304	4608	1411812241	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
305	4608	1411812241	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
306	4608	1411812241	0015c72a5e21	feup.conferencias	2412	Open		-83
307	4608	1411812244	0015c72a5e20	eduroam	2412	WPA-Enterprise		-83
308	4608	1411812244	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
309	4608	1411812244	0015c72a5e21	feup.conferencias	2412	Open		-78
310	4608	1411812247	0015c72a5e20	eduroam	2412	WPA-Enterprise		-78
311	4608	1411812247	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-77
312	4608	1411812247	0015c72a5e21	feup.conferencias	2412	Open		-83
313	4608	1411812247	0c85253285c0	eduroam	2437	WPA-Enterprise		-86
314	4608	1411812250	0015c72a5e20	eduroam	2412	WPA-Enterprise		-78
315	4608	1411812250	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
316	4608	1411812250	0015c72a5e21	feup.conferencias	2412	Open		-77
317	4608	1411812250	0c85253285c0	eduroam	2437	WPA-Enterprise		-85
318	4608	1411812253	0015c72a5e20	eduroam	2412	WPA-Enterprise		-77
319	4608	1411812253	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
320	4608	1411812253	0015c72a5e21	feup.conferencias	2412	Open		-77
321	4608	1411812253	0c85253285c0	eduroam	2437	WPA-Enterprise		-85
322	4608	1411812253	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-84
323	4608	1411812253	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
324	4608	1411812255	0015c72a5e20	eduroam	2412	WPA-Enterprise		-77
325	4608	1411812255	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
326	4608	1411812255	0015c72a5e21	feup.conferencias	2412	Open		-84
327	4608	1411812255	0c85253285c0	eduroam	2437	WPA-Enterprise		-85
328	4608	1411812255	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-84
329	4608	1411812255	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
330	4608	1411812255	0c85253285c1	UPorto	2437	Open		-85
331	4608	1411812258	0015c72a5e20	eduroam	2412	WPA-Enterprise		-76
332	4608	1411812258	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
333	4608	1411812258	0015c72a5e21	feup.conferencias	2412	Open		-77
334	4608	1411812258	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-84
335	4608	1411812258	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
336	4608	1411812258	0c85253285c1	UPorto	2437	Open		-85
337	4608	1411812260	0015c72a5e20	eduroam	2412	WPA-Enterprise		-76
338	4608	1411812260	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
339	4608	1411812260	0015c72a5e21	feup.conferencias	2412	Open		-77
340	4608	1411812260	0c85253285c1	UPorto	2437	Open		-86
341	4608	1411812260	0c85253285c0	eduroam	2437	WPA-Enterprise		-86
342	4608	1411812262	0015c72a5e20	eduroam	2412	WPA-Enterprise		-77
343	4608	1411812262	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
344	4608	1411812262	0015c72a5e21	feup.conferencias	2412	Open		-77
345	4608	1411812262	0c85253285c1	UPorto	2437	Open		-86
346	4608	1411812262	0c85253285c0	eduroam	2437	WPA-Enterprise		-86
347	4608	1411812265	0015c72a5e20	eduroam	2412	WPA-Enterprise		-84
348	4608	1411812265	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
349	4608	1411812265	0015c72a5e21	feup.conferencias	2412	Open		-84
350	4608	1411812265	0c85253285c1	UPorto	2437	Open		-86
351	4608	1411812265	0c85253285c0	eduroam	2437	WPA-Enterprise		-86
352	4608	1411812267	0015c72a5e20	eduroam	2412	WPA-Enterprise		-77
353	4608	1411812267	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
354	4608	1411812267	0015c72a5e21	feup.conferencias	2412	Open		-77
355	4608	1411812270	0015c72a5e20	eduroam	2412	WPA-Enterprise		-83
356	4608	1411812270	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
357	4608	1411812270	0015c72a5e21	feup.conferencias	2412	Open		-83
358	4608	1411812270	0c85253285c0	eduroam	2437	WPA-Enterprise		-87
359	4608	1411812272	0015c72a5e20	eduroam	2412	WPA-Enterprise		-78
360	4608	1411812272	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-80
361	4608	1411812272	0015c72a5e21	feup.conferencias	2412	Open		-78
362	4608	1411812272	0c85253285c0	eduroam	2437	WPA-Enterprise		-87
363	4608	1411812275	0015c72a5e20	eduroam	2412	WPA-Enterprise		-83
364	4608	1411812275	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-79
365	4608	1411812275	0015c72a5e21	feup.conferencias	2412	Open		-83
366	4608	1411812275	0c85253285c0	eduroam	2437	WPA-Enterprise		-87
367	4608	1411812277	0015c72a5e20	eduroam	2412	WPA-Enterprise		-77
368	4608	1411812277	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
369	4608	1411812277	0015c72a5e21	feup.conferencias	2412	Open		-77
370	4608	1411812277	0c85253285c0	eduroam	2437	WPA-Enterprise		-86
371	4608	1411812279	0015c72a5e20	eduroam	2412	WPA-Enterprise		-82
372	4608	1411812279	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
373	4608	1411812279	0015c72a5e21	feup.conferencias	2412	Open		-83
374	4608	1411812279	0c85253285c0	eduroam	2437	WPA-Enterprise		-86
375	4608	1411812279	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-84
376	4608	1411812282	0015c72a5e20	eduroam	2412	WPA-Enterprise		-77
377	4608	1411812282	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
378	4608	1411812282	0015c72a5e21	feup.conferencias	2412	Open		-77
379	4608	1411812282	0c85253285c0	eduroam	2437	WPA-Enterprise		-86
380	4608	1411812282	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-84
381	4608	1411812284	0015c72a5e20	eduroam	2412	WPA-Enterprise		-77
382	4608	1411812284	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-80
383	4608	1411812284	0015c72a5e21	feup.conferencias	2412	Open		-77
384	4608	1411812284	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
385	4608	1411812287	0015c72a5e20	eduroam	2412	WPA-Enterprise		-83
386	4608	1411812287	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
387	4608	1411812287	0015c72a5e21	feup.conferencias	2412	Open		-82
388	4608	1411812287	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
389	4608	1411812289	0015c72a5e20	eduroam	2412	WPA-Enterprise		-77
390	4608	1411812289	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
391	4608	1411812289	0015c72a5e21	feup.conferencias	2412	Open		-77
392	4608	1411812289	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
393	4608	1411812289	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
394	4608	1411812291	0015c72a5e20	eduroam	2412	WPA-Enterprise		-77
395	4608	1411812291	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
396	4608	1411812291	0015c72a5e21	feup.conferencias	2412	Open		-77
397	4608	1411812291	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
398	4608	1411812291	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
399	4608	1411812294	0015c72a5e20	eduroam	2412	WPA-Enterprise		-76
400	4608	1411812294	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
401	4608	1411812294	0015c72a5e21	feup.conferencias	2412	Open		-77
402	4608	1411812294	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-82
403	4608	1411812294	001daac3ad18	SERVICO_CLIENTE	2437	Open		-90
404	4608	1411812294	0c85253285c0	eduroam	2437	WPA-Enterprise		-85
405	4608	1411812296	0015c72a5e20	eduroam	2412	WPA-Enterprise		-76
406	4608	1411812296	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
407	4608	1411812296	0015c72a5e21	feup.conferencias	2412	Open		-75
408	4608	1411812296	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-82
409	4608	1411812296	0c85253285c0	eduroam	2437	WPA-Enterprise		-85
410	4608	1411812299	0015c72a5e20	eduroam	2412	WPA-Enterprise		-82
411	4608	1411812299	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
412	4608	1411812299	0015c72a5e21	feup.conferencias	2412	Open		-82
413	4608	1411812299	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-82
414	4608	1411812299	0c85253285c0	eduroam	2437	WPA-Enterprise		-85
415	4608	1411812301	0015c72a5e20	eduroam	2412	WPA-Enterprise		-77
416	4608	1411812301	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-81
417	4608	1411812301	0015c72a5e21	feup.conferencias	2412	Open		-77
418	4608	1411812301	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-82
419	4608	1411812304	0015c72a5e20	eduroam	2412	WPA-Enterprise		-76
420	4608	1411812304	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-82
421	4608	1411812304	0015c72a5e21	feup.conferencias	2412	Open		-77
422	4608	1411812304	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
423	4608	1411812306	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
424	4608	1411812306	0015c72a5e20	eduroam	2412	WPA-Enterprise		-77
425	4608	1411812306	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
426	4608	1411812306	0015c72a5e21	feup.conferencias	2412	Open		-76
427	4608	1411812306	0c85253285c0	eduroam	2437	WPA-Enterprise		-86
428	4608	1411812309	0015c72a5e20	eduroam	2412	WPA-Enterprise		-76
429	4608	1411812309	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
430	4608	1411812309	0015c72a5e21	feup.conferencias	2412	Open		-76
431	4608	1411812309	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
432	4608	1411812309	0c85253285c0	eduroam	2437	WPA-Enterprise		-86
433	4608	1411812311	0015c72a5e20	eduroam	2412	WPA-Enterprise		-75
434	4608	1411812311	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
435	4608	1411812311	0015c72a5e21	feup.conferencias	2412	Open		-75
436	4608	1411812311	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
437	4608	1411812311	0c85253285c0	eduroam	2437	WPA-Enterprise		-88
438	4608	1411812311	001daac3ad18	SERVICO_CLIENTE	2437	Open		-89
439	4608	1411812313	0015c72a5e20	eduroam	2412	WPA-Enterprise		-80
440	4608	1411812313	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
441	4608	1411812313	0015c72a5e21	feup.conferencias	2412	Open		-80
442	4608	1411812313	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
443	4608	1411812313	0c85253285c0	eduroam	2437	WPA-Enterprise		-88
444	4608	1411812313	001daac3ad18	SERVICO_CLIENTE	2437	Open		-89
445	4608	1411812316	0015c72a5e20	eduroam	2412	WPA-Enterprise		-73
446	4608	1411812316	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
447	4608	1411812316	0015c72a5e21	feup.conferencias	2412	Open		-74
448	4608	1411812316	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
449	4608	1411812316	0c85253285c0	eduroam	2437	WPA-Enterprise		-88
450	4608	1411812316	001daac3ad18	SERVICO_CLIENTE	2437	Open		-89
451	4608	1411812318	0015c72a5e20	eduroam	2412	WPA-Enterprise		-84
452	4608	1411812318	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
453	4608	1411812318	0015c72a5e21	feup.conferencias	2412	Open		-84
454	4608	1411812321	0015c72a5e20	eduroam	2412	WPA-Enterprise		-83
455	4608	1411812321	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-82
456	4608	1411812321	0015c72a5e21	feup.conferencias	2412	Open		-83
457	4608	1411812323	0015c72a5e20	eduroam	2412	WPA-Enterprise		-80
458	4608	1411812323	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
459	4608	1411812323	0015c72a5e21	feup.conferencias	2412	Open		-80
460	4608	1411812323	0c85253285c1	UPorto	2437	Open		-86
461	4608	1411812326	0015c72a5e20	eduroam	2412	WPA-Enterprise		-80
462	4608	1411812326	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
463	4608	1411812326	0015c72a5e21	feup.conferencias	2412	Open		-84
464	4608	1411812326	0c85253285c1	UPorto	2437	Open		-86
465	4608	1411812328	0015c72a5e20	eduroam	2412	WPA-Enterprise		-85
466	4608	1411812328	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
467	4608	1411812328	0015c72a5e21	feup.conferencias	2412	Open		-85
468	4608	1411812328	0c85253285c1	UPorto	2437	Open		-86
469	4608	1411812331	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
470	4608	1411812331	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
471	4608	1411812331	0015c72a5e21	feup.conferencias	2412	Open		-85
472	4608	1411812333	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
473	4608	1411812333	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
474	4608	1411812333	0015c72a5e21	feup.conferencias	2412	Open		-85
475	4608	1411812333	0c85253285c0	eduroam	2437	WPA-Enterprise		-88
476	4608	1411812333	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
477	4608	1411812336	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
478	4608	1411812336	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
479	4608	1411812336	0015c72a5e21	feup.conferencias	2412	Open		-85
480	4608	1411812336	0c85253285c0	eduroam	2437	WPA-Enterprise		-88
481	4608	1411812336	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
482	4608	1411812336	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
483	4608	1411812338	0015c72a5e20	eduroam	2412	WPA-Enterprise		-88
484	4608	1411812338	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-82
485	4608	1411812338	0015c72a5e21	feup.conferencias	2412	Open		-85
486	4608	1411812338	0c85253285c0	eduroam	2437	WPA-Enterprise		-88
487	4608	1411812338	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
488	4608	1411812338	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
489	4608	1411812340	0015c72a5e20	eduroam	2412	WPA-Enterprise		-85
490	4608	1411812340	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
491	4608	1411812340	0015c72a5e21	feup.conferencias	2412	Open		-83
492	4608	1411812340	0c85253285c0	eduroam	2437	WPA-Enterprise		-88
493	4608	1411812340	001daac3ad18	SERVICO_CLIENTE	2437	Open		-91
494	4608	1411812343	0015c72a5e20	eduroam	2412	WPA-Enterprise		-85
495	4608	1411812343	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
496	4608	1411812343	0015c72a5e21	feup.conferencias	2412	Open		-87
497	4608	1411812343	0c85253285c0	eduroam	2437	WPA-Enterprise		-88
498	4608	1411812345	0015c72a5e20	eduroam	2412	WPA-Enterprise		-82
499	4608	1411812345	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
500	4608	1411812345	0015c72a5e21	feup.conferencias	2412	Open		-82
501	4608	1411812348	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
502	4608	1411812348	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
503	4608	1411812348	0015c72a5e21	feup.conferencias	2412	Open		-81
504	4608	1411812348	0c85253285c0	eduroam	2437	WPA-Enterprise		-87
505	4608	1411812351	0015c72a5e20	eduroam	2412	WPA-Enterprise		-86
506	4608	1411812351	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
507	4608	1411812351	0015c72a5e21	feup.conferencias	2412	Open		-78
508	4608	1411812351	0c85253285c0	eduroam	2437	WPA-Enterprise		-87
509	4608	1411812351	001daac3ad18	SERVICO_CLIENTE	2437	Open		-89
510	4608	1411812353	0015c72a5e20	eduroam	2412	WPA-Enterprise		-79
511	4608	1411812353	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
512	4608	1411812353	0015c72a5e21	feup.conferencias	2412	Open		-79
513	4608	1411812353	0c85253285c0	eduroam	2437	WPA-Enterprise		-87
514	4608	1411812353	001daac3ad18	SERVICO_CLIENTE	2437	Open		-89
515	4608	1411812355	0015c72a5e20	eduroam	2412	WPA-Enterprise		-80
516	4608	1411812355	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
517	4608	1411812355	0015c72a5e21	feup.conferencias	2412	Open		-79
518	4608	1411812355	001daac3ad18	SERVICO_CLIENTE	2437	Open		-89
519	4608	1411812358	0015c72a5e20	eduroam	2412	WPA-Enterprise		-78
520	4608	1411812358	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
521	4608	1411812358	0015c72a5e21	feup.conferencias	2412	Open		-79
522	4608	1411812358	0c85253285c0	eduroam	2437	WPA-Enterprise		-85
523	4608	1411812360	0015c72a5e20	eduroam	2412	WPA-Enterprise		-83
524	4608	1411812360	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
525	4608	1411812360	0015c72a5e21	feup.conferencias	2412	Open		-84
526	4608	1411812360	0c85253285c0	eduroam	2437	WPA-Enterprise		-85
527	4608	1411812363	0015c72a5e20	eduroam	2412	WPA-Enterprise		-78
528	4608	1411812363	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
529	4608	1411812363	0015c72a5e21	feup.conferencias	2412	Open		-78
530	4608	1411812363	0c85253285c0	eduroam	2437	WPA-Enterprise		-85
531	4608	1411812363	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
532	4608	1411812365	0015c72a5e20	eduroam	2412	WPA-Enterprise		-82
533	4608	1411812365	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
534	4608	1411812365	0015c72a5e21	feup.conferencias	2412	Open		-83
535	4608	1411812365	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-83
536	4608	1411812368	0015c72a5e20	eduroam	2412	WPA-Enterprise		-82
537	4608	1411812368	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
538	4608	1411812368	0015c72a5e21	feup.conferencias	2412	Open		-79
539	4608	1411812368	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-84
540	4608	1411812370	0015c72a5e20	eduroam	2412	WPA-Enterprise		-79
541	4608	1411812370	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
542	4608	1411812370	0015c72a5e21	feup.conferencias	2412	Open		-79
543	4608	1411812370	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
544	4608	1411812373	0015c72a5e20	eduroam	2412	WPA-Enterprise		-78
545	4608	1411812373	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-83
546	4608	1411812373	0015c72a5e21	feup.conferencias	2412	Open		-78
547	4608	1411812373	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
548	4608	1411812375	0015c72a5e20	eduroam	2412	WPA-Enterprise		-79
549	4608	1411812375	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
550	4608	1411812375	0015c72a5e21	feup.conferencias	2412	Open		-79
551	4608	1411812375	08cc68664451	UPorto	2437	Open	{"frequency": 2437, "capabilities": "[ESS]"}	-85
552	4608	1411812375	0c85253285c0	eduroam	2437	WPA-Enterprise		-84
553	4608	1411812378	0015c72a5e20	eduroam	2412	WPA-Enterprise		-79
554	4608	1411812378	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-84
555	4608	1411812378	0015c72a5e21	feup.conferencias	2412	Open		-79
556	4608	1411812378	0c85253285c0	eduroam	2437	WPA-Enterprise		-84
557	4608	1411812380	0015c72a5e20	eduroam	2412	WPA-Enterprise		-79
558	4608	1411812380	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-82
559	4608	1411812380	0015c72a5e21	feup.conferencias	2412	Open		-83
560	4608	1411812380	0c85253285c0	eduroam	2437	WPA-Enterprise		-84
561	4608	1411812384	0015c72a5e20	eduroam	2412	WPA-Enterprise		-81
562	4608	1411812384	08cc68664450	eduroam	2437	WPA-Enterprise	{"frequency": 2437, "capabilities": "[WPA2-EAP-CCMP][ESS]"}	-82
563	4608	1411812384	0015c72a5e21	feup.conferencias	2412	Open		-82
564	4608	1411812387	0015c72a5e20	eduroam	2412	WPA-Enterprise		-80
